
HG|5.642092|48.687408
LLG|7.348319|69.228302
RLG|-15.614758|123.659111
RHG|-75.580612|-7.884083
HG|3.589634|54.097534
LLG|14.973767|105.147423
RLG|-30.000635|-162.383911
RHG|-82.102837|4.519080
HG|-2.919832|66.937622
LLG|17.107149|119.124420
RLG|4.357809|-166.116302
RHG|-77.948105|-169.110016
HG|4.376273|68.364388
LLG|12.278343|108.359581
RLG|0.000000|-148.019745
RHG|-65.246071|21.729879
HG|15.606086|56.045872
LLG|18.254845|113.051300
RLG|-10.585563|-151.578140
RHG|-60.698650|5.541116
HG|4.923878|58.268105
LLG|15.739316|114.004799
RLG|-25.002140|-164.250748
RHG|-84.520241|178.723007
HG|6.637606|64.883713
LLG|20.752558|116.330101
RLG|-12.413745|-162.683456
RHG|-77.948097|10.187201
HG|-13.759787|52.027752
LLG|28.255255|56.814671
RLG|-20.601616|157.870224
RHG|-72.897263|-15.744258
HG|1.260888|47.304081
LLG|21.721310|45.148121
RLG|-20.030483|121.342194
RHG|-82.601730|4.292224
HG|9.261479|58.408653
LLG|9.105061|99.602112
RLG|-18.452295|115.266991
RHG|-83.290352|-2.048958
HG|15.922382|43.772850
LLG|9.175928|112.084641
RLG|-16.454033|108.029472
RHG|-72.501366|-10.242397
HG|9.244529|59.468323
LLG|9.058613|161.192657
RLG|-24.556974|128.071823
RHG|-76.410591|3.354597
HG|2.756585|61.987938
LLG|-22.371899|-151.590424
RLG|-29.912460|126.469666
RHG|-82.692741|3.180959
HG|8.963342|52.250763
LLG|-6.357443|-172.272675
RLG|-39.776508|135.600388
RHG|-71.517632|-162.159821
HG|-4.241083|67.846497
LLG|-7.170250|-171.585205
RLG|-32.904911|135.038712
RHG|-78.997559|6.903544
HG|12.358189|57.694191
RLG|-17.809338|121.882004
RHG|-75.653099|10.662089
HG|8.747578|48.394516
LLG|-4.107004|136.775375
RLG|4.475766|122.345207
RHG|-73.234344|-10.664725
HG|17.036173|54.031952
LLG|2.263566|101.618416
RLG|-20.729958|66.970894
RHG|-80.670639|3.814362
HG|11.008530|59.899124
LLG|-2.862306|92.901817
RLG|-28.669350|122.127098
RHG|-83.065598|-0.885275
HG|0.212030|65.046310
LLG|-1.642605|92.323311
RLG|-28.225037|121.373055
RHG|-79.596710|0.000000
HG|20.497932|55.435204
LLG|0.682012|89.035461
RLG|-28.426168|123.370285
RHG|-77.123650|-3.757650
HG|1.954344|59.440758
LLG|-0.447447|91.628929
RLG|-22.012974|167.756470
RHG|-78.794548|-8.514859
HG|13.607795|66.962708
LLG|0.927854|111.389809
RLG|10.286503|-149.141800
RHG|-74.173584|-170.276474
HG|0.217425|65.087296
LLG|10.307172|118.554733
RLG|-10.270069|-153.789597
RHG|-72.723610|11.992024
HG|19.610722|59.015911
LLG|19.351576|118.901108
RLG|-15.122791|-148.817642
RHG|-73.867981|12.178648
HG|4.076526|70.537857
LLG|7.989936|109.899956
RLG|-17.349419|-166.148956
RHG|-87.297989|178.001007
HG|0.231723|54.380856
RLG|-30.955458|148.775665
LLG|10.973355|73.316025
RHG|-73.451828|-14.380460
HG|2.052018|56.823032
LLG|19.687241|111.595665
RLG|-48.137318|152.774918
RHG|-76.099586|-4.356900
HG|4.201773|57.645065
LLG|1.171282|124.465630
RLG|-14.991331|69.414673
RHG|-76.890556|4.113023
HG|11.259048|60.158012
LLG|-21.104095|-167.715561
RLG|-40.454025|133.118423
RHG|-65.044151|22.641218
HG|-9.676690|61.941029
LLG|-11.333974|-175.773590
RLG|-50.762737|141.404861
RHG|-81.341171|-175.107224
HG|-0.410673|66.555351
LLG|4.404714|-165.725250
RLG|-58.847542|150.446182
RHG|-60.553730|26.910343
HG|12.589653|71.893219
RLG|-9.476752|74.891190
LLG|-4.282455|166.810715
RHG|-63.738667|-14.207600
HG|15.850186|50.958820
LLG|7.769952|117.167336
RLG|-36.146339|43.799408
RHG|-76.177330|-2.782918
HG|17.832966|58.699696
LLG|3.009166|85.882156
RLG|-31.452662|122.789268
RHG|-76.909203|-7.767297
HG|7.801303|53.726517
LLG|5.540591|84.394012
RLG|-18.860970|158.242050
RHG|-85.101158|176.538101
HG|15.087152|64.466293
LLG|1.108904|100.541229
RLG|-14.277637|-158.778412
RHG|-71.149338|-168.792007
HG|5.463737|56.612591
LLG|17.793472|108.466354
RLG|-13.459578|-158.374664
RHG|-67.805595|21.931736
HG|17.219349|51.080482
LLG|38.052837|130.030762
RLG|-22.448950|-167.671692
RHG|-56.546825|33.248981
HG|20.528381|58.448380
LLG|34.310337|125.837692
RLG|-37.652786|152.670654
RHG|-59.662407|-17.211981
HG|2.401908|52.775333
LLG|-2.286205|96.458244
RLG|-32.222034|122.881767
RHG|-82.815994|0.223804
HG|8.035485|64.756027
LLG|8.250843|100.062180
