
LLG|4.531772|95.407364
HG|7.207941|78.799400
RLG|0.232805|99.120811
RHG|-9.069965|-30.033642
LLG|4.983744|95.679054
HG|7.266524|78.877647
RLG|0.000000|98.692772
RHG|-15.475128|-30.382044
LLG|4.513035|95.511665
HG|7.471866|79.402794
RLG|0.000000|99.885872
RHG|-35.977890|-28.844110
LLG|4.307675|94.979088
HG|3.209738|80.212547
RLG|0.000000|100.346672
RHG|-40.926449|-28.073925
LLG|4.113470|94.945663
HG|4.125172|71.861671
RLG|0.233432|99.618622
RHG|-40.844677|-27.742695
LLG|4.060397|95.589226
HG|3.479553|72.196548
RLG|0.000000|101.035355
RHG|-41.683914|-27.718641
LLG|4.110822|95.354286

RHG|-61.452011|-2.237440
LLG|-1.334667|83.617538
HG|3.988525|66.881363
RLG|9.345634|99.419022
RHG|-60.325977|-0.892983
LLG|-0.887829|82.601547
HG|4.640943|67.050133
RLG|8.520133|100.391769
RHG|-59.559666|-3.354720
LLG|-0.223693|82.594170
HG|4.103078|69.055847
RLG|9.367859|100.011215
RHG|-59.943962|-3.367882
LLG|0.000000|82.597527
HG|4.551035|69.562019
RLG|9.794390|100.190414
RHG|-59.924660|-2.681080
LLG|-1.339807|81.823288
HG|4.808175|70.232063
RLG|9.367859|100.011215
RHG|-59.053787|-2.019860
LLG|-0.444158|82.861221
HG|4.808594|70.902374
RLG|8.219555|98.692772
RHG|-59.903988|-1.778636
LLG|-1.121863|84.049095
HG|4.120412|71.661278
RLG|8.871236|99.543373
RHG|-60.539547|-2.247746
LLG|-1.570416|83.948837
HG|5.677278|71.333633
RLG|9.419943|100.882591
RHG|-59.618786|-2.257566
LLG|-1.345047|83.567711
HG|6.333050|71.976158
RLG|9.158132|100.414413
RHG|-60.621677|-2.885921
LLG|-2.010138|83.631584
HG|6.526202|73.438057
RLG|8.760357|100.330711
RHG|-61.181179|-2.927708
LLG|-1.790867|84.963745
HG|6.550087|73.375954
RLG|10.121563|102.373314
RHG|-60.796162|-3.496520
LLG|-50.601723|29.741528
HG|10.552456|62.812500
RLG|-63.851856|155.705521
RHG|-50.707455|3.134457
LLG|-24.041927|114.616402
HG|8.343058|128.164627
RLG|22.743006|128.632370
RHG|-53.761093|4.204904
LLG|-23.417576|114.713448
HG|7.390363|129.836533
RLG|19.442270|127.373444
RHG|-52.712673|4.946383
LLG|-24.541967|116.460541
HG|-6.712106|117.511589
RLG|20.377964|129.262131
RHG|-49.601982|4.437860
LLG|-25.169329|117.037163
HG|-12.324357|67.658020
RLG|20.216829|128.780579
RHG|-49.565792|3.766076
LLG|-24.732216|116.667946
HG|-1.804372|70.840935
RLG|18.680059|128.937592
RHG|-49.190308|1.835924
LLG|-23.325523|115.561386
HG|7.665280|75.698097
RLG|19.378407|129.635620
RHG|-49.913422|2.726547
LLG|-25.345179|117.321075
RLG|16.496847|129.416992
HG|7.658691|77.106689
RHG|-53.391731|-1.731187
LLG|-36.263374|40.239040
RLG|-32.240749|149.709839
HG|8.813261|105.392380
RHG|-63.458431|5.608500
LLG|-0.902214|90.929977
HG|10.416728|129.557541
RLG|4.097175|94.926064
RHG|-57.810757|4.810870
LLG|-3.344163|84.598152
RLG|9.561428|79.890984
HG|9.501163|132.569626
RHG|-58.028187|4.201427
LLG|1.339471|75.955170
RLG|8.290001|81.594826
HG|11.118541|127.300980
RHG|-58.527336|0.892583
LLG|1.565098|77.279083
RLG|5.592529|84.173660
HG|10.548105|127.752029
RHG|-57.686424|-7.746157
LLG|0.667988|78.321854
RLG|8.552916|81.418808
HG|10.246119|120.102608
RHG|-64.557655|-24.051447
LLG|-0.887782|79.696945
RLG|8.689202|98.844559
HG|10.227229|113.172089
LLG|-1.564181|79.321396
RHG|-49.599636|-143.927017
RLG|10.026565|100.297005
HG|11.852472|113.599480
RHG|-32.912758|-146.311234
LLG|-1.119736|80.033348
RLG|10.751695|101.058594
HG|10.537210|111.522705
LLG|-0.443608|79.507317
RHG|-29.658514|-149.591507
RLG|10.290326|100.735168
HG|9.957470|112.746483
RHG|-29.047897|-147.261505
LLG|0.000000|78.646690
RLG|10.606707|100.981873
HG|10.333430|111.964867
RHG|-45.943176|-147.809830
LLG|0.442311|78.638191
RLG|10.061287|100.516045
HG|10.688327|108.869576
RHG|-6.341186|-49.454281
LLG|0.448391|78.022240
RLG|9.842856|99.943794
HG|11.270612|104.140701
RHG|12.482432|-45.161060
LLG|0.669020|78.757874
RLG|10.528239|100.695244
HG|7.089136|76.380211
RHG|11.091393|-49.284317
LLG|0.445337|78.332321
RLG|10.610658|100.872604
HG|9.163437|75.275658
RHG|27.120625|-41.087120
LLG|0.446025|78.768791
RLG|9.989324|100.162537
HG|9.802254|75.586243
RHG|70.432747|-17.978962
LLG|0.445684|78.550392
RLG|9.615103|99.641052
HG|10.001954|72.424484
RHG|72.723381|-16.758417
LLG|0.888469|77.656517
RLG|10.074739|100.099480
HG|8.873069|70.866356
RHG|70.376846|-16.966412
LLG|0.443299|78.160240
RLG|10.670753|100.832840
HG|7.902730|72.708267
RHG|28.163549|-39.921745
LLG|-0.225243|78.202026
RLG|11.025932|101.428413
HG|5.227880|73.478073
RHG|-40.499855|-130.577942
LLG|-0.671440|79.853317
RLG|11.008670|101.716248
HG|10.181004|69.026421
RHG|0.634608|-135.751358
LLG|-0.220490|78.904114
HG|7.850668|64.878242
RLG|10.885470|101.364288
RHG|28.290060|-142.457794
LLG|-1.115442|80.071960
RLG|12.143123|103.243599
HG|7.969719|67.756065
RHG|25.433094|-141.787811
RLG|11.492403|102.614960
LLG|-2.232949|80.315842HG|7.883484|68.978096

RHG|-3.316856|-142.451355
LLG|-1.113923|79.635765
RLG|11.177897|102.215950
HG|8.256089|70.860352
RHG|-51.734161|-142.362106
LLG|-1.778703|80.229698
HG|6.790520|71.755943
RLG|11.226598|102.175919
LLG|-0.448732|79.384750
RHG|-74.458611|-11.238518
RLG|10.929046|101.409828
HG|7.226607|74.670250
LLG|-0.665860|79.713516
RHG|-69.185905|-8.712665
RLG|11.507842|102.271065
HG|7.926371|76.595367
LLG|-1.555464|80.051132
RHG|-66.759254|-1.897518
RLG|11.461617|102.221680
HG|7.668990|77.445618
LLG|-0.895222|79.836235
RHG|-73.035027|-4.626922
RLG|11.427855|101.891693
HG|8.760655|74.438499
LLG|-0.892983|80.313301
RHG|-71.147034|-15.149314
RLG|10.747402|101.173660
HG|10.511396|69.300079
LLG|-0.670974|79.633636
RHG|-69.020149|-14.909202
RLG|11.011707|101.640724
HG|7.683683|64.751724
LLG|0.885235|78.829002
RHG|-62.635914|-9.557468
RLG|9.532099|99.761238
HG|8.585373|67.293137
RHG|-64.140221|-10.023252
LLG|-0.221807|79.514282
RLG|10.254847|100.519295
HG|7.657352|68.865974
RHG|-68.507767|-10.229972
LLG|-0.221650|79.296379
RLG|9.987928|100.206650
HG|8.050221|68.604378
LLG|0.000000|79.298645
RHG|-70.162697|-8.458853
RLG|9.987928|100.206650
HG|7.556923|68.725098
LLG|-0.663331|79.752998
RHG|-69.663475|-10.266932
RLG|10.848834|101.145706
HG|8.127043|66.765106
RHG|-55.144749|-160.384933
LLG|0.000000|79.556801
RLG|9.837591|100.115440
HG|5.685086|63.068245
LLG|-0.892983|80.313301
RHG|-29.253445|-156.224380
RLG|11.236997|101.930687
HG|6.162930|58.340343
LLG|-2.233492|81.844505
RHG|-30.520487|-159.007339
RLG|12.182016|104.100143
HG|6.121069|59.821377
LLG|-4.472260|83.825684
RHG|-33.724674|-157.876389
RLG|11.572781|103.996689
HG|4.820676|59.257553
LLG|-5.158210|83.157326
RHG|-32.457790|-156.757950
RLG|9.365435|100.094154
HG|5.284126|57.999016
LLG|-3.606260|84.042694
RHG|-39.622864|-156.298965
RLG|11.701628|102.158424
HG|3.927951|57.251408
LLG|-2.904533|83.694283
RHG|-42.537663|-23.091337
RLG|10.059023|100.584579
HG|1.982377|58.149559
LLG|-2.250866|81.780663
RHG|63.168434|-22.128391
RLG|10.324446|100.993843
HG|1.968764|56.319809
LLG|-1.351685|82.198738
RHG|71.553360|-18.356350
RLG|10.151476|101.068443
HG|4.234514|62.843021
LLG|-2.229346|82.720612
RHG|72.608032|-17.109907
RLG|10.990774|102.151855
HG|-2.262224|58.497440
LLG|-0.221258|81.335136
RHG|41.107151|-34.377998
RLG|9.177035|99.755844
HG|1.318044|66.938866
LLG|0.900173|77.950661
RHG|38.945805|-35.871483
RLG|9.418671|99.606949
HG|5.921351|69.408302
LLG|0.221325|78.861519
RHG|29.262861|-40.290573
